"GEO_ID","NAME","B01002_001E","B01002_001M","B01002_002E","B01002_002M","B01002_003E","B01002_003M"
"id","Geographic Area Name","Estimate!!Median age --!!Total:","Margin of Error!!Median age --!!Total:","Estimate!!Median age --!!Male","Margin of Error!!Median age --!!Male","Estimate!!Median age --!!Female","Margin of Error!!Median age --!!Female"
"1400000US53063000400","Census Tract 4, Spokane County, Washington","33.9","3.0","35.6","2.1","31.8","3.7"
"1400000US53063000500","Census Tract 5, Spokane County, Washington","38.8","2.2","36.2","4.5","42.3","3.8"
"1400000US53063000600","Census Tract 6, Spokane County, Washington","30.9","1.1","30.9","2.4","30.9","2.0"
"1400000US53063000700","Census Tract 7, Spokane County, Washington","36.1","4.7","34.7","8.0","36.6","4.1"
"1400000US53063000800","Census Tract 8, Spokane County, Washington","42.9","3.2","38.6","3.6","46.2","2.7"
"1400000US53063000900","Census Tract 9, Spokane County, Washington","39.0","2.1","39.2","4.4","39.0","2.4"
"1400000US53063001000","Census Tract 10, Spokane County, Washington","40.8","4.5","42.2","4.6","40.1","5.0"
"1400000US53063001100","Census Tract 11, Spokane County, Washington","39.1","3.7","35.6","5.1","40.7","3.8"
"1400000US53063001200","Census Tract 12, Spokane County, Washington","31.2","2.2","32.9","4.1","30.7","2.3"
"1400000US53063001300","Census Tract 13, Spokane County, Washington","33.6","3.2","32.7","4.3","34.2","4.5"
"1400000US53063001400","Census Tract 14, Spokane County, Washington","33.8","2.5","34.9","4.5","33.3","3.7"
"1400000US53063001500","Census Tract 15, Spokane County, Washington","36.2","2.7","36.5","4.6","35.4","5.2"
"1400000US53063001600","Census Tract 16, Spokane County, Washington","34.5","2.4","33.6","5.7","35.0","4.0"
"1400000US53063001800","Census Tract 18, Spokane County, Washington","39.8","6.8","36.2","5.2","43.6","12.5"
"1400000US53063001900","Census Tract 19, Spokane County, Washington","33.0","3.1","35.3","3.2","32.6","1.9"
"1400000US53063002000","Census Tract 20, Spokane County, Washington","34.6","1.8","34.2","2.0","35.4","3.3"
"1400000US53063002100","Census Tract 21, Spokane County, Washington","34.9","3.5","32.4","1.3","38.0","3.3"
"1400000US53063002300","Census Tract 23, Spokane County, Washington","40.9","5.5","42.8","8.4","39.9","4.9"
"1400000US53063002400","Census Tract 24, Spokane County, Washington","35.0","2.7","33.7","2.5","37.2","3.0"
"1400000US53063002500","Census Tract 25, Spokane County, Washington","21.5","0.4","21.7","0.4","20.9","1.1"
"1400000US53063002600","Census Tract 26, Spokane County, Washington","33.1","2.8","33.3","2.3","32.0","9.2"
"1400000US53063002900","Census Tract 29, Spokane County, Washington","34.0","2.2","33.3","2.9","35.2","3.8"
"1400000US53063003000","Census Tract 30, Spokane County, Washington","30.2","2.0","29.7","2.1","31.4","2.8"
"1400000US53063003100","Census Tract 31, Spokane County, Washington","35.9","3.0","37.0","3.1","34.7","4.1"
"1400000US53063003200","Census Tract 32, Spokane County, Washington","35.2","4.9","36.2","5.5","34.4","6.8"
"1400000US53063003500","Census Tract 35, Spokane County, Washington","49.5","4.9","48.2","8.4","50.8","6.1"
"1400000US53063003600","Census Tract 36, Spokane County, Washington","30.9","3.3","32.1","3.5","30.6","6.9"
"1400000US53063003800","Census Tract 38, Spokane County, Washington","35.5","4.1","33.0","6.5","36.8","5.6"
"1400000US53063003900","Census Tract 39, Spokane County, Washington","54.2","2.1","54.1","2.5","54.3","3.7"
"1400000US53063004000","Census Tract 40, Spokane County, Washington","31.2","2.8","31.0","3.8","31.5","4.9"
"1400000US53063004100","Census Tract 41, Spokane County, Washington","46.8","2.8","47.1","6.9","46.7","3.1"
"1400000US53063004200","Census Tract 42, Spokane County, Washington","42.9","4.4","40.1","3.9","47.4","3.3"
"1400000US53063004300","Census Tract 43, Spokane County, Washington","47.5","4.0","42.5","7.2","50.3","7.5"
"1400000US53063004400","Census Tract 44, Spokane County, Washington","38.7","2.7","34.9","6.6","43.5","3.8"
"1400000US53063004500","Census Tract 45, Spokane County, Washington","44.6","4.2","45.6","5.2","42.7","4.8"
"1400000US53063004601","Census Tract 46.01, Spokane County, Washington","50.5","4.8","45.3","7.8","54.4","5.6"
"1400000US53063004602","Census Tract 46.02, Spokane County, Washington","35.7","2.0","32.9","3.8","36.7","3.2"
"1400000US53063004700","Census Tract 47, Spokane County, Washington","38.8","2.9","36.9","5.4","39.5","4.1"
"1400000US53063004800","Census Tract 48, Spokane County, Washington","40.6","3.2","40.6","6.4","40.7","5.1"
"1400000US53063004900","Census Tract 49, Spokane County, Washington","42.6","3.6","41.3","5.5","44.4","3.7"
"1400000US53063005000","Census Tract 50, Spokane County, Washington","39.9","6.2","39.8","7.7","39.9","9.4"
"1400000US53063010100","Census Tract 101, Spokane County, Washington","50.2","3.0","51.5","2.3","44.9","10.1"
"1400000US53063010201","Census Tract 102.01, Spokane County, Washington","47.4","2.3","47.1","3.0","47.7","3.1"
"1400000US53063010202","Census Tract 102.02, Spokane County, Washington","44.6","2.3","45.8","2.8","43.3","4.3"
"1400000US53063010301","Census Tract 103.01, Spokane County, Washington","34.6","4.9","34.1","4.8","35.6","6.4"
"1400000US53063010303","Census Tract 103.03, Spokane County, Washington","48.8","4.4","49.4","4.8","47.5","6.1"
"1400000US53063010304","Census Tract 103.04, Spokane County, Washington","45.4","3.2","41.2","5.7","49.4","9.5"
"1400000US53063010305","Census Tract 103.05, Spokane County, Washington","41.3","3.8","40.7","4.5","42.3","5.4"
"1400000US53063010401","Census Tract 104.01, Spokane County, Washington","34.7","1.7","35.1","1.4","31.8","2.8"
"1400000US53063010402","Census Tract 104.02, Spokane County, Washington","47.8","4.0","47.1","5.6","49.1","4.3"
"1400000US53063010501","Census Tract 105.01, Spokane County, Washington","36.8","3.8","35.0","5.7","39.9","6.5"
"1400000US53063010503","Census Tract 105.03, Spokane County, Washington","44.1","3.1","46.5","6.6","43.4","2.8"
"1400000US53063010504","Census Tract 105.04, Spokane County, Washington","45.6","5.9","43.7","4.0","51.8","7.4"
"1400000US53063010601","Census Tract 106.01, Spokane County, Washington","45.5","5.4","43.8","3.3","48.3","6.5"
"1400000US53063010602","Census Tract 106.02, Spokane County, Washington","44.5","2.1","43.9","6.3","45.3","1.9"
"1400000US53063010700","Census Tract 107, Spokane County, Washington","37.9","2.4","38.1","4.2","37.8","2.7"
"1400000US53063010800","Census Tract 108, Spokane County, Washington","31.8","3.6","31.4","5.6","31.9","3.8"
"1400000US53063010900","Census Tract 109, Spokane County, Washington","21.9","0.9","22.3","1.1","21.7","2.1"
"1400000US53063011000","Census Tract 110, Spokane County, Washington","39.3","3.7","38.8","6.1","42.1","5.4"
"1400000US53063011101","Census Tract 111.01, Spokane County, Washington","39.9","7.7","33.1","5.8","52.0","9.4"
"1400000US53063011102","Census Tract 111.02, Spokane County, Washington","28.3","3.4","25.6","2.9","33.1","4.8"
"1400000US53063011201","Census Tract 112.01, Spokane County, Washington","37.3","4.6","32.6","2.7","42.2","5.8"
"1400000US53063011202","Census Tract 112.02, Spokane County, Washington","49.5","3.9","48.4","4.6","50.0","3.9"
"1400000US53063011300","Census Tract 113, Spokane County, Washington","38.8","2.8","37.7","3.4","39.6","2.6"
"1400000US53063011400","Census Tract 114, Spokane County, Washington","42.8","4.3","43.2","3.8","42.2","8.6"
"1400000US53063011500","Census Tract 115, Spokane County, Washington","39.6","2.0","38.9","4.2","40.4","1.6"
"1400000US53063011600","Census Tract 116, Spokane County, Washington","44.0","4.0","41.7","4.0","46.7","4.0"
"1400000US53063011701","Census Tract 117.01, Spokane County, Washington","41.6","4.3","37.7","3.4","46.9","4.1"
"1400000US53063011702","Census Tract 117.02, Spokane County, Washington","28.8","1.4","28.8","1.6","28.7","2.7"
"1400000US53063011800","Census Tract 118, Spokane County, Washington","39.1","8.8","37.6","7.8","43.4","14.6"
"1400000US53063011900","Census Tract 119, Spokane County, Washington","34.5","2.8","32.3","5.4","35.6","5.5"
"1400000US53063012000","Census Tract 120, Spokane County, Washington","38.0","4.0","37.7","4.7","39.0","6.7"
"1400000US53063012100","Census Tract 121, Spokane County, Washington","39.3","1.9","37.1","5.2","41.0","4.7"
"1400000US53063012200","Census Tract 122, Spokane County, Washington","38.6","4.8","35.1","5.9","39.8","4.1"
"1400000US53063012300","Census Tract 123, Spokane County, Washington","37.0","5.8","34.5","4.1","43.3","7.1"
"1400000US53063012401","Census Tract 124.01, Spokane County, Washington","45.2","5.7","44.8","5.7","45.6","7.7"
"1400000US53063012402","Census Tract 124.02, Spokane County, Washington","42.8","3.2","43.1","4.3","42.6","3.3"
"1400000US53063012500","Census Tract 125, Spokane County, Washington","35.4","5.3","34.6","6.6","37.8","8.6"
"1400000US53063012600","Census Tract 126, Spokane County, Washington","32.1","3.8","34.1","5.2","31.7","3.5"
"1400000US53063012701","Census Tract 127.01, Spokane County, Washington","41.1","5.5","32.7","5.2","47.4","6.2"
"1400000US53063012702","Census Tract 127.02, Spokane County, Washington","34.8","4.9","35.0","3.9","33.9","7.9"
"1400000US53063012801","Census Tract 128.01, Spokane County, Washington","38.2","6.5","34.7","6.3","41.7","3.6"
"1400000US53063012802","Census Tract 128.02, Spokane County, Washington","38.8","3.4","38.3","4.1","39.2","4.1"
"1400000US53063012901","Census Tract 129.01, Spokane County, Washington","36.8","4.6","32.5","6.4","40.4","5.2"
"1400000US53063012902","Census Tract 129.02, Spokane County, Washington","39.7","3.1","37.7","3.6","41.5","4.6"
"1400000US53063013000","Census Tract 130, Spokane County, Washington","38.4","2.0","35.4","4.5","40.7","3.9"
"1400000US53063013100","Census Tract 131, Spokane County, Washington","38.6","2.8","37.4","4.3","39.3","3.2"
"1400000US53063013201","Census Tract 132.01, Spokane County, Washington","41.8","1.7","43.0","4.1","40.6","3.3"
"1400000US53063013202","Census Tract 132.02, Spokane County, Washington","39.8","3.9","35.4","4.8","44.1","3.6"
"1400000US53063013300","Census Tract 133, Spokane County, Washington","44.9","2.5","46.2","3.7","44.5","1.7"
"1400000US53063013401","Census Tract 134.01, Spokane County, Washington","45.7","2.6","45.5","3.7","45.7","2.8"
"1400000US53063013500","Census Tract 135, Spokane County, Washington","41.5","3.4","42.1","3.3","40.9","4.8"
"1400000US53063013600","Census Tract 136, Spokane County, Washington","34.8","2.3","33.0","3.7","37.2","2.7"
"1400000US53063013700","Census Tract 137, Spokane County, Washington","35.1","2.4","35.0","4.0","35.1","2.7"
"1400000US53063013800","Census Tract 138, Spokane County, Washington","22.7","1.1","21.8","1.0","24.1","1.6"
"1400000US53063013900","Census Tract 139, Spokane County, Washington","37.3","4.2","36.0","10.7","37.4","4.1"
"1400000US53063014001","Census Tract 140.01, Spokane County, Washington","21.7","0.4","22.9","0.8","21.1","0.4"
"1400000US53063014002","Census Tract 140.02, Spokane County, Washington","24.7","1.1","25.2","1.1","23.8","1.5"
"1400000US53063014100","Census Tract 141, Spokane County, Washington","37.5","2.4","35.6","3.6","41.5","8.1"
"1400000US53063014200","Census Tract 142, Spokane County, Washington","43.0","3.7","43.3","5.3","42.6","6.1"
"1400000US53063014300","Census Tract 143, Spokane County, Washington","46.5","2.4","47.3","2.9","45.5","5.3"
"1400000US53063014400","Census Tract 144, Spokane County, Washington","34.5","2.1","34.0","3.4","34.7","2.4"
"1400000US53063014500","Census Tract 145, Spokane County, Washington","39.3","5.5","39.9","7.5","36.5","9.0"
"1400000US53065941000","Census Tract 9410, Stevens County, Washington","33.7","4.2","27.8","4.7","42.2","7.1"
"1400000US53065950100","Census Tract 9501, Stevens County, Washington","48.0","4.3","49.0","3.7","46.8","6.9"
"1400000US53065950200","Census Tract 9502, Stevens County, Washington","44.4","5.8","42.4","8.3","45.0","5.7"
"1400000US53065950300","Census Tract 9503, Stevens County, Washington","43.4","7.8","38.1","8.3","48.6","6.0"
"1400000US53065950500","Census Tract 9505, Stevens County, Washington","38.5","7.4","43.8","6.5","34.6","5.2"
"1400000US53065950600","Census Tract 9506, Stevens County, Washington","50.4","3.8","53.0","3.7","48.2","4.3"
"1400000US53065950700","Census Tract 9507, Stevens County, Washington","46.6","5.0","39.9","8.2","49.6","7.6"
"1400000US53065950800","Census Tract 9508, Stevens County, Washington","56.5","3.4","55.1","8.2","57.1","2.5"
"1400000US53065950900","Census Tract 9509, Stevens County, Washington","55.0","3.3","55.9","2.9","53.9","5.9"
"1400000US53065951100","Census Tract 9511, Stevens County, Washington","47.2","6.3","46.3","7.4","48.9","6.6"
"1400000US53065951300","Census Tract 9513, Stevens County, Washington","43.8","2.8","44.7","3.5","41.8","4.3"
"1400000US53065951400","Census Tract 9514, Stevens County, Washington","48.7","3.2","46.9","3.5","49.7","3.5"
"1400000US53067010100","Census Tract 101, Thurston County, Washington","39.9","5.3","41.0","7.5","39.9","5.4"
"1400000US53067010200","Census Tract 102, Thurston County, Washington","46.8","4.1","44.2","5.2","47.8","4.9"
"1400000US53067010300","Census Tract 103, Thurston County, Washington","35.1","3.1","32.9","4.5","38.9","3.7"
"1400000US53067010400","Census Tract 104, Thurston County, Washington","43.4","2.5","38.9","3.9","47.0","2.6"
"1400000US53067010510","Census Tract 105.10, Thurston County, Washington","41.4","8.2","36.2","8.4","49.9","8.0"
"1400000US53067010520","Census Tract 105.20, Thurston County, Washington","34.4","3.0","33.2","2.5","36.3","5.8"
"1400000US53067010600","Census Tract 106, Thurston County, Washington","32.4","2.9","30.8","2.4","36.0","6.0"
"1400000US53067010700","Census Tract 107, Thurston County, Washington","40.1","4.8","33.7","4.6","42.7","2.5"
"1400000US53067010800","Census Tract 108, Thurston County, Washington","42.0","2.7","35.3","5.4","46.9","3.1"
"1400000US53067010910","Census Tract 109.10, Thurston County, Washington","33.8","1.5","36.2","2.0","32.0","1.6"
"1400000US53067010920","Census Tract 109.20, Thurston County, Washington","42.6","4.7","39.6","4.4","45.5","6.0"
"1400000US53067011000","Census Tract 110, Thurston County, Washington","49.5","2.5","49.2","4.1","50.1","3.3"
"1400000US53067011100","Census Tract 111, Thurston County, Washington","39.0","1.4","38.1","4.8","42.7","4.9"
"1400000US53067011200","Census Tract 112, Thurston County, Washington","30.4","2.2","28.4","2.5","32.4","2.3"
"1400000US53067011300","Census Tract 113, Thurston County, Washington","45.5","5.0","35.6","7.4","54.2","11.2"
"1400000US53067011410","Census Tract 114.10, Thurston County, Washington","34.5","2.3","34.7","2.4","33.7","4.1"
"1400000US53067011420","Census Tract 114.20, Thurston County, Washington","36.3","2.6","37.7","2.8","35.3","4.9"
"1400000US53067011500","Census Tract 115, Thurston County, Washington","34.7","3.9","36.0","4.4","34.0","4.6"
"1400000US53067011610","Census Tract 116.10, Thurston County, Washington","39.8","3.8","36.3","5.6","42.6","3.4"
"1400000US53067011621","Census Tract 116.21, Thurston County, Washington","34.5","2.2","33.8","1.8","36.7","4.8"
"1400000US53067011622","Census Tract 116.22, Thurston County, Washington","34.8","2.4","32.3","4.0","36.2","2.8"
"1400000US53067011623","Census Tract 116.23, Thurston County, Washington","33.3","1.9","33.2","2.6","33.4","4.4"
"1400000US53067011624","Census Tract 116.24, Thurston County, Washington","38.6","2.4","35.9","3.5","40.1","3.6"
"1400000US53067011710","Census Tract 117.10, Thurston County, Washington","40.2","3.3","40.2","4.1","40.1","4.0"
"1400000US53067011720","Census Tract 117.20, Thurston County, Washington","41.2","4.4","41.1","5.9","41.3","5.7"
"1400000US53067011810","Census Tract 118.10, Thurston County, Washington","49.3","2.9","48.4","3.2","49.9","3.2"
"1400000US53067011821","Census Tract 118.21, Thurston County, Washington","42.8","2.2","39.9","2.5","45.7","4.5"
"1400000US53067011822","Census Tract 118.22, Thurston County, Washington","41.7","1.5","41.4","2.8","41.9","2.9"
"1400000US53067011900","Census Tract 119, Thurston County, Washington","47.8","3.2","45.6","3.4","50.7","4.7"
"1400000US53067012000","Census Tract 120, Thurston County, Washington","42.9","2.4","37.8","6.0","43.8","2.2"
"1400000US53067012100","Census Tract 121, Thurston County, Washington","52.5","1.7","50.3","2.8","56.7","4.4"
"1400000US53067012211","Census Tract 122.11, Thurston County, Washington","45.5","2.8","44.3","5.4","46.4","4.4"
"1400000US53067012212","Census Tract 122.12, Thurston County, Washington","41.7","1.8","39.3","3.6","44.6","4.7"
"1400000US53067012221","Census Tract 122.21, Thurston County, Washington","42.1","5.5","40.3","5.6","44.6","6.1"
"1400000US53067012222","Census Tract 122.22, Thurston County, Washington","41.5","3.5","43.1","5.5","41.2","2.8"
"1400000US53067012310","Census Tract 123.10, Thurston County, Washington","37.0","2.9","35.3","4.0","38.5","3.1"
"1400000US53067012320","Census Tract 123.20, Thurston County, Washington","45.8","8.2","47.7","8.0","40.4","13.8"
"1400000US53067012330","Census Tract 123.30, Thurston County, Washington","31.6","3.1","33.5","2.7","29.8","2.3"
"1400000US53067012411","Census Tract 124.11, Thurston County, Washington","33.1","1.7","31.8","3.7","33.7","2.4"
"1400000US53067012412","Census Tract 124.12, Thurston County, Washington","31.2","2.2","27.7","6.7","31.9","3.0"
"1400000US53067012420","Census Tract 124.20, Thurston County, Washington","46.9","2.3","46.7","3.0","47.2","5.4"
"1400000US53067012510","Census Tract 125.10, Thurston County, Washington","33.7","5.0","36.9","3.4","30.5","6.9"
"1400000US53067012520","Census Tract 125.20, Thurston County, Washington","50.3","2.1","50.2","3.2","50.4","2.8"
"1400000US53067012530","Census Tract 125.30, Thurston County, Washington","41.1","3.3","38.3","2.7","45.6","4.2"
"1400000US53067012610","Census Tract 126.10, Thurston County, Washington","48.4","5.5","48.7","7.5","48.0","5.6"
"1400000US53067012620","Census Tract 126.20, Thurston County, Washington","39.3","3.4","37.0","3.4","41.3","5.2"
"1400000US53067012710","Census Tract 127.10, Thurston County, Washington","40.6","5.7","40.8","6.4","40.3","9.5"
"1400000US53067012720","Census Tract 127.20, Thurston County, Washington","36.8","2.6","38.6","4.8","35.9","2.5"
"1400000US53067012730","Census Tract 127.30, Thurston County, Washington","41.1","2.4","38.7","3.2","44.6","4.8"
"1400000US53067990100","Census Tract 9901, Thurston County, Washington","-","**","-","**","-","**"
"1400000US53069950100","Census Tract 9501, Wahkiakum County, Washington","55.1","1.7","55.4","2.7","55.0","2.2"
"1400000US53071920000","Census Tract 9200, Walla Walla County, Washington","36.3","4.1","35.3","7.2","38.0","3.7"
"1400000US53071920100","Census Tract 9201, Walla Walla County, Washington","44.3","4.6","40.9","4.9","46.9","4.0"
"1400000US53071920200","Census Tract 9202, Walla Walla County, Washington","37.4","5.0","37.7","4.4","35.9","8.0"
"1400000US53071920300","Census Tract 9203, Walla Walla County, Washington","35.5","1.8","33.8","3.2","37.3","3.8"
"1400000US53071920400","Census Tract 9204, Walla Walla County, Washington","36.2","2.2","36.0","2.3","57.3","11.7"
"1400000US53071920500","Census Tract 9205, Walla Walla County, Washington","27.3","2.0","27.0","2.0","27.8","6.6"
"1400000US53071920600","Census Tract 9206, Walla Walla County, Washington","47.5","5.9","46.6","18.4","50.4","7.4"
"1400000US53071920701","Census Tract 9207.01, Walla Walla County, Washington","39.4","5.1","34.6","3.9","47.2","6.9"
"1400000US53071920702","Census Tract 9207.02, Walla Walla County, Washington","37.6","2.3","37.1","2.9","37.9","3.8"
"1400000US53071920801","Census Tract 9208.01, Walla Walla County, Washington","33.1","4.3","30.6","2.2","38.9","4.6"
"1400000US53071920802","Census Tract 9208.02, Walla Walla County, Washington","24.3","2.5","22.5","2.2","29.1","8.6"
"1400000US53071920900","Census Tract 9209, Walla Walla County, Washington","40.8","2.6","40.9","3.8","40.6","3.2"
"1400000US53073000100","Census Tract 1, Whatcom County, Washington","36.5","5.7","31.3","4.5","43.3","7.7"
"1400000US53073000200","Census Tract 2, Whatcom County, Washington","38.3","2.4","35.8","4.2","39.6","3.7"
"1400000US53073000300","Census Tract 3, Whatcom County, Washington","34.2","3.2","30.2","4.5","36.6","3.3"
"1400000US53073000400","Census Tract 4, Whatcom County, Washington","41.9","1.9","37.0","3.9","46.5","3.5"
"1400000US53073000501","Census Tract 5.01, Whatcom County, Washington","24.9","1.7","26.0","3.6","24.4","1.2"
"1400000US53073000502","Census Tract 5.02, Whatcom County, Washington","34.3","2.9","34.5","4.9","34.1","2.5"
"1400000US53073000600","Census Tract 6, Whatcom County, Washington","30.5","3.5","30.4","4.7","30.9","5.8"
"1400000US53073000700","Census Tract 7, Whatcom County, Washington","32.6","3.2","30.1","2.5","34.0","2.7"
"1400000US53073000803","Census Tract 8.03, Whatcom County, Washington","36.8","4.3","37.6","3.6","35.7","7.2"
"1400000US53073000804","Census Tract 8.04, Whatcom County, Washington","43.1","1.5","44.7","3.3","42.0","2.7"
"1400000US53073000805","Census Tract 8.05, Whatcom County, Washington","39.3","7.3","42.5","10.3","37.9","7.1"
"1400000US53073000806","Census Tract 8.06, Whatcom County, Washington","40.1","2.0","40.3","2.1","39.8","3.6"
"1400000US53073000901","Census Tract 9.01, Whatcom County, Washington","30.7","3.0","31.1","4.5","30.3","4.5"
"1400000US53073000902","Census Tract 9.02, Whatcom County, Washington","43.5","3.8","43.4","5.3","43.5","6.0"
"1400000US53073001000","Census Tract 10, Whatcom County, Washington","20.7","0.5","21.5","0.9","20.4","0.4"
"1400000US53073001100","Census Tract 11, Whatcom County, Washington","50.8","4.5","46.1","11.0","55.3","2.8"
"1400000US53073001201","Census Tract 12.01, Whatcom County, Washington","23.2","0.8","23.0","1.1","23.5","1.6"
"1400000US53073001202","Census Tract 12.02, Whatcom County, Washington","56.0","3.0","53.9","2.8","58.3","2.9"
"1400000US53073010100","Census Tract 101, Whatcom County, Washington","40.0","5.2","41.0","6.0","39.5","5.9"
"1400000US53073010200","Census Tract 102, Whatcom County, Washington","34.2","2.5","32.6","2.3","36.3","2.8"
"1400000US53073010301","Census Tract 103.01, Whatcom County, Washington","35.2","4.6","34.5","3.3","36.9","6.8"
"1400000US53073010302","Census Tract 103.02, Whatcom County, Washington","45.9","5.9","44.4","4.5","48.2","6.2"
"1400000US53073010303","Census Tract 103.03, Whatcom County, Washington","37.3","2.2","37.4","4.0","37.3","2.4"
"1400000US53073010401","Census Tract 104.01, Whatcom County, Washington","41.6","3.8","43.1","3.2","40.6","5.0"
"1400000US53073010403","Census Tract 104.03, Whatcom County, Washington","59.3","2.4","59.4","4.7","59.3","2.3"
"1400000US53073010404","Census Tract 104.04, Whatcom County, Washington","47.1","3.0","46.7","4.2","47.9","3.7"
"1400000US53073010501","Census Tract 105.01, Whatcom County, Washington","40.7","3.8","39.1","6.4","41.0","3.0"
"1400000US53073010502","Census Tract 105.02, Whatcom County, Washington","38.2","3.4","35.7","5.0","40.0","3.8"
"1400000US53073010600","Census Tract 106, Whatcom County, Washington","37.8","2.3","40.5","3.7","35.6","4.4"
"1400000US53073010701","Census Tract 107.01, Whatcom County, Washington","41.6","2.4","40.5","4.7","45.1","7.1"
"1400000US53073010702","Census Tract 107.02, Whatcom County, Washington","35.4","4.8","35.7","6.2","34.8","5.0"
"1400000US53073010900","Census Tract 109, Whatcom County, Washington","61.3","3.1","60.4","4.0","62.1","2.9"
"1400000US53073011000","Census Tract 110, Whatcom County, Washington","57.7","3.0","57.5","3.4","57.8","5.2"
"1400000US53073940000","Census Tract 9400, Whatcom County, Washington","37.3","3.4","35.7","3.8","38.7","5.4"
"1400000US53075000100","Census Tract 1, Whitman County, Washington","20.4","0.4","20.9","0.6","20.0","0.3"
"1400000US53075000200","Census Tract 2, Whitman County, Washington","28.7","1.2","28.9","1.9","28.4","2.0"
"1400000US53075000300","Census Tract 3, Whitman County, Washington","32.7","1.7","31.6","3.2","33.0","3.2"
"1400000US53075000400","Census Tract 4, Whitman County, Washington","35.3","3.7","29.8","6.9","41.7","7.0"
"1400000US53075000500","Census Tract 5, Whitman County, Washington","19.6","0.2","19.7","0.2","19.5","0.3"
"1400000US53075000600","Census Tract 6, Whitman County, Washington","22.4","0.3","22.5","0.4","22.3","0.4"
"1400000US53075000700","Census Tract 7, Whitman County, Washington","48.9","2.2","47.4","2.6","50.1","1.7"
"1400000US53075000800","Census Tract 8, Whitman County, Washington","47.7","4.7","44.1","5.3","50.6","2.6"
"1400000US53075000900","Census Tract 9, Whitman County, Washington","47.1","3.3","47.3","3.7","46.8","4.7"
"1400000US53075001000","Census Tract 10, Whitman County, Washington","42.0","5.8","40.8","4.3","45.5","5.4"
"1400000US53077000100","Census Tract 1, Yakima County, Washington","30.3","2.4","30.0","2.2","31.5","4.7"
"1400000US53077000200","Census Tract 2, Yakima County, Washington","26.0","2.5","27.7","1.7","24.5","1.4"
"1400000US53077000300","Census Tract 3, Yakima County, Washington","45.1","8.4","42.6","10.9","48.1","15.5"
"1400000US53077000400","Census Tract 4, Yakima County, Washington","48.8","4.2","44.4","5.1","52.8","1.9"
"1400000US53077000500","Census Tract 5, Yakima County, Washington","43.6","6.8","38.5","8.7","47.1","8.3"
"1400000US53077000600","Census Tract 6, Yakima County, Washington","26.2","3.9","23.7","4.9","27.3","3.6"
"1400000US53077000700","Census Tract 7, Yakima County, Washington","31.1","2.9","31.6","5.8","30.3","4.7"
"1400000US53077000800","Census Tract 8, Yakima County, Washington","43.5","5.5","40.0","4.9","45.1","3.6"
"1400000US53077000901","Census Tract 9.01, Yakima County, Washington","40.5","6.1","40.1","5.9","42.6","7.9"
"1400000US53077000902","Census Tract 9.02, Yakima County, Washington","36.6","4.0","31.0","4.7","39.5","3.9"
"1400000US53077001000","Census Tract 10, Yakima County, Washington","31.9","3.6","30.0","3.5","33.4","2.0"
"1400000US53077001100","Census Tract 11, Yakima County, Washington","35.6","2.0","37.3","2.9","34.7","2.3"
"1400000US53077001201","Census Tract 12.01, Yakima County, Washington","26.4","2.4","26.1","2.3","27.0","4.6"
"1400000US53077001202","Census Tract 12.02, Yakima County, Washington","28.7","3.0","30.5","3.7","26.1","3.9"
"1400000US53077001300","Census Tract 13, Yakima County, Washington","37.5","3.1","37.2","4.6","37.6","8.2"
"1400000US53077001400","Census Tract 14, Yakima County, Washington","32.6","2.9","32.1","6.0","34.3","4.8"
"1400000US53077001501","Census Tract 15.01, Yakima County, Washington","24.6","2.3","24.3","3.1","26.0","4.1"
"1400000US53077001502","Census Tract 15.02, Yakima County, Washington","23.7","2.1","25.4","2.0","22.5","2.0"
"1400000US53077001601","Census Tract 16.01, Yakima County, Washington","38.9","3.6","37.1","8.0","40.6","3.7"
"1400000US53077001602","Census Tract 16.02, Yakima County, Washington","40.2","3.4","39.3","4.4","40.7","6.6"
"1400000US53077001701","Census Tract 17.01, Yakima County, Washington","34.6","7.2","30.4","8.4","38.6","7.4"
"1400000US53077001702","Census Tract 17.02, Yakima County, Washington","32.9","2.9","32.0","6.6","33.1","3.4"
"1400000US53077001800","Census Tract 18, Yakima County, Washington","28.5","4.5","25.4","4.9","34.5","6.7"
"1400000US53077001901","Census Tract 19.01, Yakima County, Washington","23.2","1.1","24.4","4.1","22.6","3.4"
"1400000US53077001902","Census Tract 19.02, Yakima County, Washington","28.9","1.8","27.9","2.6","29.6","2.7"
"1400000US53077002001","Census Tract 20.01, Yakima County, Washington","24.2","2.1","20.4","2.3","28.5","6.3"
"1400000US53077002002","Census Tract 20.02, Yakima County, Washington","27.3","3.3","25.4","3.4","29.4","3.6"
"1400000US53077002101","Census Tract 21.01, Yakima County, Washington","25.9","3.3","25.2","2.9","29.0","4.9"
"1400000US53077002102","Census Tract 21.02, Yakima County, Washington","27.9","3.3","26.5","5.0","28.3","1.6"
"1400000US53077002200","Census Tract 22, Yakima County, Washington","37.4","3.7","37.0","5.8","37.5","3.9"
"1400000US53077002701","Census Tract 27.01, Yakima County, Washington","29.0","3.5","26.3","5.9","29.9","3.1"
"1400000US53077002801","Census Tract 28.01, Yakima County, Washington","42.0","2.3","43.5","3.5","41.2","4.0"
"1400000US53077002802","Census Tract 28.02, Yakima County, Washington","41.5","3.2","39.0","4.1","43.3","3.4"
